	genome_id	genome_name	accession	annotation	feature_type	gene_id	start	end	strand	na_length	gene	product	ec	refseq_locus_tag
1303	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_11	PROKKA	CDS	1280pt26024_00652	44890	44246	-	644	cycA_3	D-serine/D-alanine/glycine transporter		1280pt26024_00652
1305	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_11	PROKKA	CDS	1280pt26024_00653	45176	45982	+	806	cpdA_1	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA	3.1.4.53	1280pt26024_00653
1307	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_11	PROKKA	CDS	1280pt26024_00654	46701	46045	-	656		hypothetical protein		1280pt26024_00654
1309	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_11	PROKKA	CDS	1280pt26024_00655	46814	47287	+	473		hypothetical protein		1280pt26024_00655
1311	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00656	285	686	+	401		hypothetical protein		1280pt26024_00656
1313	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00657	679	1242	+	563		hypothetical protein		1280pt26024_00657
1315	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00658	1256	1600	+	344	gpsB	Cell cycle protein GpsB		1280pt26024_00658
1317	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00659	1701	1817	+	116		hypothetical protein		1280pt26024_00659
1319	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00660	2251	3396	+	1145	rlmL	Ribosomal RNA large subunit methyltransferase L	2.1.1.173	1280pt26024_00660
1321	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00661	3480	3812	+	332		hypothetical protein		1280pt26024_00661
1323	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00662	5498	4197	-	1301		hypothetical protein		1280pt26024_00662
1325	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00663	5802	9242	+	3440	der	GTPase Der		1280pt26024_00663
1327	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00664	9262	10140	+	878	ypcP	5'-3' exonuclease	3.1.11.-	1280pt26024_00664
1329	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00665	10615	11733	+	1118	ald1	Alanine dehydrogenase 1	1.4.1.1	1280pt26024_00665
1331	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00666	11828	12868	+	1040	tdcB	L-threonine dehydratase catabolic TdcB	4.3.1.19	1280pt26024_00666
1333	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00667	12899	14221	+	1322	steT	Serine/threonine exchanger SteT		1280pt26024_00667
1335	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_12	PROKKA	CDS	1280pt26024_00668	14378	15769	+	1391	norB_2	Quinolone resistance protein NorB		1280pt26024_00668
1337	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00669	1658	1062	-	596	recR	Recombination protein RecR		1280pt26024_00669
1339	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00670	1982	1665	-	317		Nucleoid-associated protein		1280pt26024_00670
1341	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00671	3769	2072	-	1697	ruvB_2	Holliday junction ATP-dependent DNA helicase RuvB	3.6.4.12	1280pt26024_00671
1343	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00672	4362	3838	-	524		hypothetical protein		1280pt26024_00672
1345	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00673	5731	5003	-	728	treR_1	HTH-type transcriptional regulator TreR		1280pt26024_00673
1347	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00674	7396	5756	-	1640	treA	Trehalose-6-phosphate hydrolase	3.2.1.93	1280pt26024_00674
1349	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00675	8887	7460	-	1427	treP_1	PTS system trehalose-specific EIIBC component		1280pt26024_00675
1351	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	tRNA	1280pt26024_00676	9432	9340	-	92		tRNA-Ser(tga)		1280pt26024_00676
1353	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00677	11168	9705	-	1463	gltB	Glutamate synthase [NADPH] small chain	1.4.1.13	1280pt26024_00677
1355	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00678	15685	11186	-	4499	gltA	Glutamate synthase [NADPH] large chain	1.4.1.13	1280pt26024_00678
1357	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00679	15866	16750	+	884	hdfR_1	HTH-type transcriptional regulator HdfR		1280pt26024_00679
1359	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00680	16871	17983	+	1112		hypothetical protein		1280pt26024_00680
1361	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00681	17980	18762	+	782		hypothetical protein		1280pt26024_00681
1363	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00682	19428	18931	-	497		hypothetical protein		1280pt26024_00682
1365	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00683	19801	19406	-	395		hypothetical protein		1280pt26024_00683
1367	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00684	19951	20220	+	269		hypothetical protein		1280pt26024_00684
1369	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00685	21432	20407	-	1025	sle1	N-acetylmuramoyl-L-alanine amidase sle1	3.5.1.28	1280pt26024_00685
1371	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00686	22587	21745	-	842	metQ_2	putative D-methionine-binding lipoprotein MetQ		1280pt26024_00686
1373	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00687	23283	22624	-	659	metP_2	Methionine import system permease protein MetP		1280pt26024_00687
1375	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00688	24312	23287	-	1025	metN	Methionine import ATP-binding protein MetN	3.6.3.-	1280pt26024_00688
1377	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00689	25745	24603	-	1142	mccB	Cystathionine gamma-lyase	4.4.1.1	1280pt26024_00689
1379	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00690	26643	25738	-	905	mccA	O-acetylserine dependent cystathionine beta-synthase	2.5.1.134	1280pt26024_00690
1381	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00691	28197	26860	-	1337		hypothetical protein		1280pt26024_00691
1383	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00692	29388	28654	-	734	est_2	Carboxylesterase	3.1.1.1	1280pt26024_00692
1385	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00693	30099	29425	-	674		hypothetical protein		1280pt26024_00693
1387	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00694	31144	30782	-	362		hypothetical protein		1280pt26024_00694
1389	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00695	34011	31306	-	2705		hypothetical protein		1280pt26024_00695
1391	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00696	35508	34024	-	1484	ndhB	NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic	7.1.1.-	1280pt26024_00696
1393	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00697	36825	36697	-	128		hypothetical protein		1280pt26024_00697
1395	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00698	38296	37094	-	1202	yciC_2	Putative metal chaperone YciC		1280pt26024_00698
1397	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00699	38481	38675	+	194		hypothetical protein		1280pt26024_00699
1399	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00700	39278	38964	-	314		hypothetical protein		1280pt26024_00700
1401	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00701	39620	39297	-	323		hypothetical protein		1280pt26024_00701
1403	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00702	40870	39617	-	1253		hypothetical protein		1280pt26024_00702
1405	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00703	40944	40831	-	113		hypothetical protein		1280pt26024_00703
1407	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00704	41758	40937	-	821		putative lipoprotein		1280pt26024_00704
1409	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00705	42718	41924	-	794		putative lipoprotein		1280pt26024_00705
1411	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00706	43540	42737	-	803	lpl2_1	putative lipoprotein		1280pt26024_00706
1413	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00707	44339	43569	-	770	lpl2_2	putative lipoprotein		1280pt26024_00707
1415	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00708	44748	44377	-	371	lpl2_3	putative lipoprotein		1280pt26024_00708
1417	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00709	45179	44769	-	410	lpl2_4	putative lipoprotein		1280pt26024_00709
1419	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_13	PROKKA	CDS	1280pt26024_00710	45416	45210	-	206	lpl2_5	putative lipoprotein		1280pt26024_00710
1421	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00711	456	1397	+	941	rihB	Pyrimidine-specific ribonucleoside hydrolase RihB	3.2.2.8	1280pt26024_00711
1423	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00712	1518	2072	+	554	bioY	Biotin transporter BioY		1280pt26024_00712
1425	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00713	2144	2914	+	770		hypothetical protein		1280pt26024_00713
1427	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00714	3882	3085	-	797	fdhD	Sulfur carrier protein FdhD		1280pt26024_00714
1429	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00715	4172	4954	+	782	modA	Molybdate-binding protein ModA		1280pt26024_00715
1431	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00716	4968	5639	+	671	modB	Molybdenum transport system permease protein ModB		1280pt26024_00716
1433	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00717	5640	6245	+	605	cysA	Sulfate/thiosulfate import ATP-binding protein CysA	7.3.2.3	1280pt26024_00717
1435	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00718	6413	7417	+	1004		hypothetical protein		1280pt26024_00718
1437	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00719	7446	7952	+	506	moaB	Molybdenum cofactor biosynthesis protein B		1280pt26024_00719
1439	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00720	8448	7954	-	494	moaC	Cyclic pyranopterin monophosphate synthase	4.6.1.17	1280pt26024_00720
1441	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00721	8511	9770	+	1259	moeA	Molybdopterin molybdenumtransferase	2.10.1.1	1280pt26024_00721
1443	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00722	9767	10252	+	485		hypothetical protein		1280pt26024_00722
1445	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00723	10266	10712	+	446	moaE	Molybdopterin synthase catalytic subunit	2.8.1.12	1280pt26024_00723
1447	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00724	10718	10951	+	233	moaD	Molybdopterin synthase sulfur carrier subunit		1280pt26024_00724
1449	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00725	10958	11557	+	599	mobA	putative molybdenum cofactor guanylyltransferase	2.7.7.77	1280pt26024_00725
1451	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00726	11577	12599	+	1022	moaA	GTP 3',8-cyclase	4.1.99.22	1280pt26024_00726
1453	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00727	13176	13526	+	350	sarV	HTH-type transcriptional regulator SarV		1280pt26024_00727
1455	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00728	14839	13628	-	1211	yfcJ	putative MFS-type transporter YfcJ		1280pt26024_00728
1457	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00729	15272	14832	-	440		putative HTH-type transcriptional regulator		1280pt26024_00729
1459	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00730	15435	16199	+	764		hypothetical protein		1280pt26024_00730
1461	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00731	16442	16191	-	251		hypothetical protein		1280pt26024_00731
1463	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00732	16831	18096	+	1265	femX	Lipid II:glycine glycyltransferase	2.3.2.16	1280pt26024_00732
1465	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00733	18213	21380	+	3167	swrC	Swarming motility protein SwrC		1280pt26024_00733
1467	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00734	21884	21567	-	317		hypothetical protein		1280pt26024_00734
1469	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00735	22293	22129	-	164		hypothetical protein		1280pt26024_00735
1471	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00736	22426	23334	+	908		hypothetical protein		1280pt26024_00736
1473	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00737	24616	23753	-	863	glcU_1	putative glucose uptake protein GlcU		1280pt26024_00737
1475	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00738	25684	24797	-	887		hypothetical protein		1280pt26024_00738
1477	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00739	25871	28006	+	2135	topB	DNA topoisomerase 3	5.6.2.1	1280pt26024_00739
1479	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00740	28119	29453	+	1334	pbuG	Guanine/hypoxanthine permease PbuG		1280pt26024_00740
1481	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00741	30035	29646	-	389		hypothetical protein		1280pt26024_00741
1483	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00742	30392	30700	+	308	rpsJ	30S ribosomal protein S10		1280pt26024_00742
1485	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00743	30728	31390	+	662	rplC	50S ribosomal protein L3		1280pt26024_00743
1487	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00744	31417	32040	+	623	rplD	50S ribosomal protein L4		1280pt26024_00744
1489	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00745	32040	32315	+	275	rplW	50S ribosomal protein L23		1280pt26024_00745
1491	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00746	32348	33181	+	833	rplB	50S ribosomal protein L2		1280pt26024_00746
1493	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00747	33248	33526	+	278	rpsS	30S ribosomal protein S19		1280pt26024_00747
1495	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00748	33555	33908	+	353	rplV	50S ribosomal protein L22		1280pt26024_00748
1497	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00749	33932	34585	+	653	rpsC	30S ribosomal protein S3		1280pt26024_00749
1499	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00750	34588	35022	+	434	rplP	50S ribosomal protein L16		1280pt26024_00750
1501	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00751	35012	35221	+	209	rpmC	50S ribosomal protein L29		1280pt26024_00751
1503	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00752	35245	35508	+	263	rpsQ	30S ribosomal protein S17		1280pt26024_00752
1505	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00753	35540	35908	+	368	rplN	50S ribosomal protein L14		1280pt26024_00753
1507	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00754	35944	36261	+	317	rplX	50S ribosomal protein L24		1280pt26024_00754
1509	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00755	36288	36827	+	539	rplE	50S ribosomal protein L5		1280pt26024_00755
1511	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00756	36850	37035	+	185	rpsZ	30S ribosomal protein S14 type Z		1280pt26024_00756
1513	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00757	37067	37465	+	398	rpsH	30S ribosomal protein S8		1280pt26024_00757
1515	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00758	37490	38026	+	536	rplF	50S ribosomal protein L6		1280pt26024_00758
1517	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00759	38057	38416	+	359	rplR	50S ribosomal protein L18		1280pt26024_00759
1519	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00760	38437	38937	+	500	rpsE	30S ribosomal protein S5		1280pt26024_00760
1521	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00761	38954	39133	+	179	rpmD	50S ribosomal protein L30		1280pt26024_00761
1523	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00762	39150	39590	+	440	rplO	50S ribosomal protein L15		1280pt26024_00762
1525	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00763	39590	40882	+	1292	secY_2	Protein translocase subunit SecY		1280pt26024_00763
1527	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00764	40899	41546	+	647	adk	Adenylate kinase	2.7.4.3	1280pt26024_00764
1529	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00765	41739	41957	+	218	infA	Translation initiation factor IF-1		1280pt26024_00765
1531	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00766	41989	42102	+	113	rpmJ	50S ribosomal protein L36		1280pt26024_00766
1533	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00767	42125	42490	+	365	rpsM	30S ribosomal protein S13		1280pt26024_00767
1535	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00768	42514	42903	+	389	rpsK	30S ribosomal protein S11		1280pt26024_00768
1537	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00769	42978	43922	+	944	rpoA	DNA-directed RNA polymerase subunit alpha	2.7.7.6	1280pt26024_00769
1539	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_14	PROKKA	CDS	1280pt26024_00770	43939	44307	+	368	rplQ	50S ribosomal protein L17		1280pt26024_00770
1541	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00771	42	593	+	551		hypothetical protein		1280pt26024_00771
1543	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00772	1583	645	-	938	menA	1,4-dihydroxy-2-naphthoate octaprenyltransferase	2.5.1.74	1280pt26024_00772
1545	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00773	1765	3126	+	1361	pchA	Salicylate biosynthesis isochorismate synthase	5.4.4.2	1280pt26024_00773
1547	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00774	3113	4786	+	1673	menD	2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase	2.2.1.9	1280pt26024_00774
1549	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00775	4773	5576	+	803	menH	2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase	4.2.99.20	1280pt26024_00775
1551	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00776	5569	6390	+	821	menB	1,4-dihydroxy-2-naphthoyl-CoA synthase	4.1.3.36	1280pt26024_00776
1553	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00777	6955	6626	-	329	sspC	Staphostatin B		1280pt26024_00777
1555	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00778	8174	6993	-	1181	sspB	Staphopain B	3.4.22.-	1280pt26024_00778
1557	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00779	9329	8256	-	1073	sspA	Glutamyl endopeptidase	3.4.21.19	1280pt26024_00779
1559	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00780	9633	9821	+	188		hypothetical protein		1280pt26024_00780
1561	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00781	11011	9857	-	1154	dapX	putative N-acetyl-LL-diaminopimelate aminotransferase	2.6.1.-	1280pt26024_00781
1563	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00782	12216	11206	-	1010		hypothetical protein		1280pt26024_00782
1565	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_15	PROKKA	CDS	1280pt26024_00783	12369	12788	+	419	slyA_2	Transcriptional regulator SlyA		1280pt26024_00783
